batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
1561,CrackIVF,16,24960,16,16000,100,10,42,99999,15544.998914934695,3.7944900104776025,0.02064000000245869,3.773850010475144,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.018410006305202842,1,0.9375,0.90625,0.843125
1562,CrackIVF,16,24976,16,16000,100,10,42,99999,15547.918776952429,2.9198620177339762,0.017229991499334574,2.9026320262346417,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.01536999479867518,1,0.9375,0.90625,0.84875
1563,CrackIVF,16,24992,16,16000,100,10,42,99999,15550.768638961017,2.8498620085883886,0.02082000719383359,2.829042001394555,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.018620019545778632,1,0.9375,0.8625,0.744375
1564,CrackIVF,16,25008,16,16000,100,10,42,99999,15558.68870698032,7.920068019302562,0.018430000636726618,7.901638018665835,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.01659998088143766,1,0.875,0.93125,0.849375
1565,CrackIVF,16,25024,16,16000,100,10,42,99999,15563.304643990705,4.615937010385096,0.01832999987527728,4.597607010509819,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.01619997783564031,1,1.0,0.91875,0.824375
1566,CrackIVF,16,25040,16,16000,100,10,42,99999,15566.707265010336,3.402621019631624,0.01767999492585659,3.3849410247057676,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.015680008800700307,1,1.0,0.89375,0.78
1567,CrackIVF,16,25056,16,16000,100,10,42,99999,15571.184903004905,4.477637994568795,0.01741998130455613,4.460218013264239,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.015519995940849185,1,0.9375,0.8875,0.814375
1568,CrackIVF,16,25072,16,16000,100,10,42,99999,15574.62331300485,3.4384099999442697,0.021270010620355606,3.417139989323914,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.01873000292107463,1,0.875,0.925,0.835625
1569,CrackIVF,16,25088,16,16000,100,10,42,99999,15578.500711999368,3.877398994518444,0.020469975424930453,3.8569290190935135,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.018400023691356182,1,0.9375,0.85625,0.80875
1570,CrackIVF,16,25104,16,16000,100,10,42,99999,15583.695408015046,5.194696015678346,0.018350023310631514,5.176345992367715,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.016339996363967657,1,0.9375,0.95625,0.84125
1571,CrackIVF,16,25120,16,16000,100,10,42,99999,15588.663824019022,4.968416003976017,0.018969003576785326,4.949447000399232,0.0,7.101334631443024e-05,0.0,0.0,0.0,0.0,0.01694000093266368,1,0.9375,0.8875,0.79625
1572,CrackIVF,16,25136,16,16000,100,10,42,99999,15592.839923017891,4.176098998868838,0.021370011381804943,4.154728987487033,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.018799997633323073,1,1.0,0.93125,0.869375
1573,CrackIVF,16,25152,16,16000,100,10,42,99999,15596.460923028644,3.6210000107530504,0.019750004867091775,3.6012500058859587,0.0,8.000642992556095e-05,0.0,0.0,0.0,0.0,0.017719983588904142,1,1.0,0.86875,0.8075
1574,CrackIVF,16,25168,16,16000,100,10,42,99999,15600.988961028634,4.528037999989465,0.0221800000872463,4.505857999902219,0.0,0.0001200241968035698,0.0,0.0,0.0,0.0,0.019310013158246875,1,0.9375,0.90625,0.795625
1575,CrackIVF,16,25184,16,16000,100,10,42,99999,15603.725334018236,2.736372989602387,0.022509979316964746,2.713863010285422,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.020310020772740245,1,1.0,0.95625,0.878125
1576,CrackIVF,16,25200,16,16000,100,10,42,99999,15609.354339016136,5.629004997899756,0.018129998352378607,5.610874999547377,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.016220001270994544,1,1.0,0.9375,0.8475
1577,CrackIVF,16,25216,16,16000,100,10,42,99999,15612.07177102915,2.7174320130143315,0.02046002191491425,2.696971991099417,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.018010003259405494,1,0.9375,0.925,0.820625
1578,CrackIVF,16,25232,16,16000,100,10,42,99999,15614.541814022232,2.4700429930817336,0.017610000213608146,2.4524329928681254,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.015520025044679642,1,0.9375,0.8875,0.81125
1579,CrackIVF,16,25248,16,16000,100,10,42,99999,15618.60190302832,4.060089006088674,0.018260005163028836,4.041829000925645,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.015959987649694085,1,1.0,0.88125,0.81375
1580,CrackIVF,16,25264,16,16000,100,10,42,99999,15623.524980037473,4.923077009152621,0.017420010408386588,4.905656998744234,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.015368976164609194,1,0.875,0.89375,0.7975
1581,CrackIVF,16,25280,16,16000,100,10,42,99999,15627.022401051363,3.4974210138898343,0.019219995010644197,3.47820101887919,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.016870006220415235,1,0.75,0.89375,0.8525
1582,CrackIVF,16,25296,16,16000,100,10,42,99999,15629.482924065087,2.460523013724014,0.0206099939532578,2.4399130197707564,0.0,0.00013000681065022945,0.0,0.0,0.0,0.0,0.017999991541728377,1,0.9375,0.85625,0.8
1583,CrackIVF,16,25312,16,16000,100,10,42,99999,15634.142711089225,4.659787024138495,0.02587001654319465,4.633917007595301,0.0,0.00013000681065022945,0.0,0.0,0.0,0.0,0.022930005798116326,1,1.0,0.9,0.845
1584,CrackIVF,16,25328,16,16000,100,10,42,99999,15637.089823081624,2.947111992398277,0.017649988876655698,2.9294620035216212,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.015650002751499414,1,0.9375,0.91875,0.8425
1585,CrackIVF,16,25344,16,16000,100,10,42,99999,15640.37473409553,3.2849110139068216,0.02073001815006137,3.2641809957567602,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.018349994206801057,1,0.9375,0.83125,0.744375
1586,CrackIVF,16,25360,16,16000,100,10,42,99999,15645.158501080004,4.783766984473914,0.01824999344535172,4.765516991028562,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.015929981600493193,1,0.9375,0.925,0.85625
1587,CrackIVF,16,25376,16,16000,100,10,42,99999,15648.17592309555,3.0174220155458897,0.020091014448553324,2.9973310010973364,0.0,0.00011100200936198235,0.0,0.0,0.0,0.0,0.017629005014896393,1,0.9375,0.89375,0.814375
1588,CrackIVF,16,25392,16,16000,100,10,42,99999,15651.08865511138,2.9127320158295333,0.016380014130845666,2.8963520016986877,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.01436000457033515,1,0.875,0.9,0.84
1589,CrackIVF,16,25408,16,16000,100,10,42,99999,15655.557253106963,4.468597995582968,0.017331010894849896,4.451266984688118,0.0,8.000642992556095e-05,0.0,0.0,0.0,0.0,0.015391007764264941,1,0.9375,0.91875,0.815625
1590,CrackIVF,16,25424,16,16000,100,10,42,99999,15659.495782107115,3.9385290001519024,0.017699989257380366,3.920829010894522,0.0,8.899951353669167e-05,0.0,0.0,0.0,0.0,0.01553099718876183,1,0.875,0.8375,0.796875
1591,CrackIVF,16,25440,16,16000,100,10,42,99999,15662.797773082275,3.3019909751601517,0.017579994164407253,3.2844109809957445,0.0,9.001814760267735e-05,0.0,0.0,0.0,0.0,0.015380006516352296,1,1.0,0.94375,0.874375
1592,CrackIVF,16,25456,16,16000,100,10,42,99999,15666.946831101086,4.149058018811047,0.020069011952728033,4.128989006858319,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.017888989532366395,1,0.9375,0.94375,0.854375
1593,CrackIVF,16,25472,16,16000,100,10,42,99999,15671.309879107866,4.363048006780446,0.01780001912266016,4.345247987657785,0.0,8.000642992556095e-05,0.0,0.0,0.0,0.0,0.01563000841997564,1,1.0,0.875,0.801875
1594,CrackIVF,16,25488,16,16000,100,10,42,99999,15674.240051099332,2.9301719914656132,0.01824999344535172,2.9119219980202615,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.01575000351294875,1,0.9375,0.925,0.875
1595,CrackIVF,16,25504,16,16000,100,10,42,99999,15677.266353101004,3.0263020016718656,0.02457000664435327,3.0017319950275123,0.0,0.0001500011421740055,0.0,0.0,0.0,0.0,0.021710002329200506,1,0.875,0.9375,0.893125
1596,CrackIVF,16,25520,16,16000,100,10,42,99999,15680.407264095265,3.140910994261503,0.02030000905506313,3.12061098520644,0.0,0.0001200241968035698,0.0,0.0,0.0,0.0,0.01789999078027904,1,0.9375,0.95625,0.858125
1597,CrackIVF,16,25536,16,16000,100,10,42,99999,15684.321574080968,3.9143099857028574,0.021579995518550277,3.892729990184307,0.0,0.00011097290553152561,0.0,0.0,0.0,0.0,0.01920000067912042,1,1.0,0.925,0.8625
1598,CrackIVF,16,25552,16,16000,100,10,42,99999,15687.448266107822,3.1266920268535614,0.020070001482963562,3.106622025370598,0.0,0.00013000681065022945,0.0,0.0,0.0,0.0,0.01789999078027904,1,1.0,0.89375,0.794375
1599,CrackIVF,16,25568,16,16000,100,10,42,99999,15692.092154116835,4.643888009013608,0.01715999678708613,4.626728012226522,0.0,6.900518201291561e-05,0.0,0.0,0.0,0.0,0.01531100133433938,1,0.875,0.8375,0.7775
1600,CrackIVF,16,25584,16,16000,100,10,42,99999,15695.228796132142,3.136642015306279,0.020310020772740245,3.116331994533539,0.0,0.00013000681065022945,0.0,0.0,0.0,0.0,0.018040009308606386,1,1.0,0.89375,0.811875
1601,CrackIVF,16,25600,16,16000,100,10,42,99999,15698.532797105145,3.304000973002985,0.08029997115954757,3.2237010018434376,0.0,0.00013998942449688911,0.0,0.0,0.0,0.0,0.01903000520542264,1,0.8125,0.875,0.740625
1602,CrackIVF,16,25616,16,16000,100,10,42,99999,15701.354960096069,2.822162990923971,0.021319981897249818,2.800843009026721,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.018869992345571518,1,0.875,0.86875,0.800625
1603,CrackIVF,16,25632,16,16000,100,10,42,99999,15704.97114007594,3.6161799798719585,0.0211089791264385,3.59507100074552,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.018499005818739533,1,0.875,0.86875,0.803125
1604,CrackIVF,16,25648,16,16000,100,10,42,99999,15708.152561070165,3.181420994224027,0.02099000266753137,3.1604309915564954,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.018509977962821722,1,1.0,0.9,0.795
1605,CrackIVF,16,25664,16,16000,100,10,42,99999,15711.141202045837,2.9886409756727517,0.021719984943047166,2.9669209907297045,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.019270984921604395,1,0.875,0.9125,0.815625
1606,CrackIVF,16,25680,16,16000,100,10,42,99999,15714.4237930479,3.282591002061963,0.020929990569129586,3.2616610114928335,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.01842997153289616,1,0.9375,0.90625,0.855
1607,CrackIVF,16,25696,16,16000,100,10,42,99999,15717.086566059152,2.662773011252284,0.020260020392015576,2.6425129908602685,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.0179799972102046,1,1.0,0.925,0.813125
1608,CrackIVF,16,25712,16,16000,100,10,42,99999,15721.136644046055,4.050077986903489,0.0215600011870265,4.028517985716462,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.018999999156221747,1,0.875,0.9,0.799375
1609,CrackIVF,16,25728,16,16000,100,10,42,99999,15725.861731043551,4.725086997495964,0.020270003005862236,4.704816994490102,0.0,0.00013000681065022945,0.0,0.0,0.0,0.0,0.01802001497708261,1,0.9375,0.9125,0.83
1610,CrackIVF,16,25744,16,16000,100,10,42,99999,15729.471951024607,3.6102199810557067,0.023900007363408804,3.586319973692298,0.0,0.00013000681065022945,0.0,0.0,0.0,0.0,0.02107999171130359,1,0.875,0.80625,0.724375
1611,CrackIVF,16,25760,16,16000,100,10,42,99999,15732.655772037106,3.183821012498811,0.023850006982684135,3.1599710055161268,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.02069000038318336,1,0.9375,0.85625,0.7975
1612,CrackIVF,16,25776,16,16000,100,10,42,99999,15736.352301028091,3.6965289909858257,0.021309999283403158,3.6752189917024225,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.018889986677095294,1,0.875,0.86875,0.78875
1613,CrackIVF,16,25792,16,16000,100,10,42,99999,15740.178230014862,3.825928986771032,0.025329994969069958,3.8005989918019623,0.0,0.00013998942449688911,0.0,0.0,0.0,0.0,0.022160005755722523,1,0.875,0.9,0.81375
1614,CrackIVF,16,25808,16,16000,100,10,42,99999,15742.935242014937,2.75701200007461,0.020589999621734023,2.736422000452876,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.01819001045078039,1,1.0,0.95,0.896875
1615,CrackIVF,16,25824,16,16000,100,10,42,99999,15747.084501024801,4.149259009864181,0.021840009139850736,4.1274190007243305,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.019349012291058898,1,0.9375,0.84375,0.77625
1616,CrackIVF,16,25840,16,16000,100,10,42,99999,15750.20728202071,3.1227809959091246,0.025429995730519295,3.0973510001786053,0.0,0.00015998375602066517,0.0,0.0,0.0,0.0,0.022410007659345865,1,1.0,0.9625,0.86
1617,CrackIVF,16,25856,16,16000,100,10,42,99999,15755.479468003614,5.272185982903466,0.022239983081817627,5.249945999821648,0.0,0.0001200241968035698,0.0,0.0,0.0,0.0,0.019569997675716877,1,0.875,0.875,0.815625
1618,CrackIVF,16,25872,16,16000,100,10,42,99999,15760.134215001017,4.654746997402981,0.021299987565726042,4.633447009837255,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.018769002053886652,1,1.0,0.94375,0.881875
1619,CrackIVF,16,25888,16,16000,100,10,42,99999,15764.460582984611,4.326367983594537,0.021359999664127827,4.305007983930409,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.019040016923099756,1,0.875,0.88125,0.801875
1620,CrackIVF,16,25904,16,16000,100,10,42,99999,15768.707490991801,4.2469080071896315,0.017829996068030596,4.229078011121601,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.015839992556720972,1,0.9375,0.91875,0.856875
1621,CrackIVF,16,25920,16,16000,100,10,42,99999,15772.444919974077,3.7374289822764695,0.01917997724376619,3.7182490050327033,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.016779988072812557,1,0.875,0.88125,0.803125
1622,CrackIVF,16,25936,16,16000,100,10,42,99999,15777.807985956315,5.363065982237458,0.021949992515146732,5.3411159897223115,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.019630009774118662,1,1.0,0.88125,0.845
1623,CrackIVF,16,25952,16,16000,100,10,42,99999,15780.669957952341,2.8619719960261136,0.021419982658699155,2.8405520133674145,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.01908899866975844,1,0.9375,0.9,0.7825
1624,CrackIVF,16,25968,16,16000,100,10,42,99999,15783.677699946566,3.0077419942244887,0.023190019419416785,2.984551974805072,0.0,0.00012997770681977272,0.0,0.0,0.0,0.0,0.020459992811083794,1,1.0,0.91875,0.82
1625,CrackIVF,16,25984,16,16000,100,10,42,99999,15788.02725794958,4.349558003013954,0.023660017177462578,4.325897985836491,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.02099998528137803,1,0.9375,0.94375,0.87
1626,CrackIVF,16,26000,16,16000,100,10,42,99999,15790.967079956317,2.9398220067378134,0.022239983081817627,2.9175820236559957,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.02003999543376267,1,0.9375,0.84375,0.7325
1627,CrackIVF,16,26016,16,16000,100,10,42,99999,15794.450579938712,3.483499982394278,0.01794999116100371,3.4655499912332743,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.015869998605921865,1,0.9375,0.85625,0.819375
1628,CrackIVF,16,26032,16,16000,100,10,42,99999,15798.776637937408,4.326057998696342,0.017398997442796826,4.308659001253545,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.015460012946277857,1,0.9375,0.925,0.85125
1629,CrackIVF,16,26048,16,16000,100,10,42,99999,15801.789339922834,3.012701985426247,0.021199986804276705,2.9915019986219704,0.0,0.00014001852832734585,0.0,0.0,0.0,0.0,0.01868000254034996,1,1.0,0.9375,0.875
1630,CrackIVF,16,26064,16,16000,100,10,42,99999,15804.563232930377,2.773893007542938,0.02042000414803624,2.7534730033949018,0.0,0.00013000681065022945,0.0,0.0,0.0,0.0,0.018140010070055723,1,0.9375,0.91875,0.853125
1631,CrackIVF,16,26080,16,16000,100,10,42,99999,15808.99279093137,4.429558000992984,0.017629994545131922,4.411928006447852,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.015409983461722732,1,0.875,0.9125,0.80125
1632,CrackIVF,16,26096,16,16000,100,10,42,99999,15812.56327094161,3.5704800102394074,0.020100007532164454,3.550380002707243,0.0,0.00013000681065022945,0.0,0.0,0.0,0.0,0.01797001459635794,1,1.0,0.90625,0.815625
1633,CrackIVF,16,26112,16,16000,100,10,42,99999,15816.377559967805,3.8142890261951834,0.01645000884309411,3.7978390173520893,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.01458998303860426,1,0.9375,0.9375,0.853125
1634,CrackIVF,16,26128,16,16000,100,10,42,99999,15820.34857897088,3.971019003074616,0.02710998523980379,3.9439090178348124,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.024200009647756815,1,0.9375,0.9,0.825625
1635,CrackIVF,16,26144,16,16000,100,10,42,99999,15824.078307981836,3.729729010956362,0.019660015823319554,3.7100689951330423,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.01767999492585659,1,1.0,0.94375,0.86375
1636,CrackIVF,16,26160,16,16000,100,10,42,99999,15828.781094984151,4.702787002315745,0.021599989850074053,4.681187012465671,0.0,0.00014001852832734585,0.0,0.0,0.0,0.0,0.019350001821294427,1,0.875,0.94375,0.89125
1637,CrackIVF,16,26176,16,16000,100,10,42,99999,15832.472034962848,3.690939978696406,0.01667998731136322,3.6742599913850427,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.01458998303860426,1,0.9375,0.89375,0.801875
1638,CrackIVF,16,26192,16,16000,100,10,42,99999,15835.459257970797,2.987223007949069,0.016420002793893218,2.970803005155176,0.0,8.000642992556095e-05,0.0,0.0,0.0,0.0,0.01444999361410737,1,0.875,0.9125,0.81125
1639,CrackIVF,16,26208,16,16000,100,10,42,99999,15838.847148959758,3.387890988960862,0.01729000359773636,3.370600985363126,0.0,9.001814760267735e-05,0.0,0.0,0.0,0.0,0.015189987607300282,1,0.9375,0.89375,0.829375
1640,CrackIVF,16,26224,16,16000,100,10,42,99999,15841.889310977422,3.042162017663941,0.017050013411790133,3.0251120042521507,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.014869990991428494,1,0.9375,0.925,0.786875
1641,CrackIVF,16,26240,16,16000,100,10,42,99999,15845.378690981306,3.4893800038844347,0.01767999492585659,3.471700008958578,0.0,7.997732609510422e-05,0.0,0.0,0.0,0.0,0.015700003132224083,1,1.0,0.925,0.835
1642,CrackIVF,16,26256,16,16000,100,10,42,99999,15849.040320987115,3.661630005808547,0.017259997548535466,3.6443700082600117,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.015559984603896737,1,0.9375,0.91875,0.815625
1643,CrackIVF,16,26272,16,16000,100,10,42,99999,15852.036662981845,2.9963419947307557,0.0164099910762161,2.9799320036545396,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.014470017049461603,1,0.875,0.88125,0.7825
1644,CrackIVF,16,26288,16,16000,100,10,42,99999,15856.123961973935,4.087298992089927,0.0201700022444129,4.067128989845514,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.01802001497708261,1,0.875,0.89375,0.815
1645,CrackIVF,16,26304,16,16000,100,10,42,99999,15860.306399990804,4.182438016869128,0.01653001527301967,4.165908001596108,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.014699995517730713,1,0.9375,0.95,0.831875
1646,CrackIVF,16,26320,16,16000,100,10,42,99999,15869.725473981816,9.419073991011828,0.02077998942695558,9.398294001584873,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.01854001311585307,1,1.0,0.8875,0.80375
1647,CrackIVF,16,26336,16,16000,100,10,42,99999,15874.517480988288,4.792007006471977,0.019880011677742004,4.772126994794235,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.017619982827454805,1,1.0,0.85625,0.80625
1648,CrackIVF,16,26352,16,16000,100,10,42,99999,15879.808097000932,5.290616012644023,0.022460008040070534,5.268156004603952,0.0,0.00012997770681977272,0.0,0.0,0.0,0.0,0.020020001102238894,1,1.0,0.95625,0.80875
1649,CrackIVF,16,26368,16,16000,100,10,42,99999,15883.393146999879,3.585049998946488,0.02104899613186717,3.5640010028146207,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.01872002030722797,1,1.0,0.9375,0.879375
1650,CrackIVF,16,26384,16,16000,100,10,42,99999,15887.039297027513,3.646150027634576,0.017440004739910364,3.6287100228946656,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.015550001990050077,1,1.0,0.90625,0.79
1651,CrackIVF,16,26400,16,16000,100,10,42,99999,15889.888349018293,2.8490519907791167,0.01659998088143766,2.832452009897679,0.0,8.000642992556095e-05,0.0,0.0,0.0,0.0,0.014689983800053596,1,0.8125,0.90625,0.8125
1652,CrackIVF,16,26416,16,16000,100,10,42,99999,15893.009771010838,3.1214219925459474,0.0195500033441931,3.1018719892017543,0.0,0.00014001852832734585,0.0,0.0,0.0,0.0,0.017420010408386588,1,0.875,0.89375,0.801875
1653,CrackIVF,16,26432,16,16000,100,10,42,99999,15898.011208017124,5.001437006285414,0.016700010746717453,4.984736995538697,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.014610006473958492,1,0.9375,0.94375,0.835625
1654,CrackIVF,16,26448,16,16000,100,10,42,99999,15902.810935018351,4.7997270012274384,0.019679981051012874,4.780047020176426,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.01750999945215881,1,0.9375,0.9125,0.875625
1655,CrackIVF,16,26464,16,16000,100,10,42,99999,15906.301145005273,3.4902099869214,0.017429993022233248,3.4727799938991666,0.0,8.000642992556095e-05,0.0,0.0,0.0,0.0,0.015389989130198956,1,1.0,0.95,0.868125
1656,CrackIVF,16,26480,16,16000,100,10,42,99999,15908.997127990006,2.6959829847328365,0.016820005839690566,2.679162978893146,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.01479999627918005,1,0.9375,0.975,0.905625
1657,CrackIVF,16,26496,16,16000,100,10,42,99999,15911.581551015843,2.584423025837168,0.020800012862309813,2.5636230129748583,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.01838998286984861,1,1.0,0.9375,0.844375
1658,CrackIVF,16,26512,16,16000,100,10,42,99999,15915.382481034612,3.800930018769577,0.024930021027103066,3.775999997742474,0.0,0.00012997770681977272,0.0,0.0,0.0,0.0,0.021929998183622956,1,1.0,0.875,0.778125
1659,CrackIVF,16,26528,16,16000,100,10,42,99999,15919.202601042343,3.8201200077310205,0.017660000594332814,3.8024600071366876,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.015690020518377423,1,1.0,0.9,0.783125
1660,CrackIVF,16,26544,16,16000,100,10,42,99999,15922.773852042155,3.5712509998120368,0.01868000254034996,3.552570997271687,0.0,8.000642992556095e-05,0.0,0.0,0.0,0.0,0.016180012607946992,1,0.9375,0.90625,0.816875
1661,CrackIVF,16,26560,16,16000,100,10,42,99999,15926.930871064542,4.157019022386521,0.01881000935100019,4.138209013035521,0.0,0.00010998337529599667,0.0,0.0,0.0,0.0,0.01632000203244388,1,1.0,0.9,0.748125
1662,CrackIVF,16,26576,16,16000,100,10,42,99999,15929.66448306106,2.733611996518448,0.017099984688684344,2.7165120118297637,0.0,8.000642992556095e-05,0.0,0.0,0.0,0.0,0.015300000086426735,1,0.9375,0.9375,0.820625
1663,CrackIVF,16,26592,16,16000,100,10,42,99999,15932.438465068117,2.7739820070564747,0.017799990018829703,2.756182017037645,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.015720026567578316,1,1.0,0.91875,0.838125
1664,CrackIVF,16,26608,16,16000,100,10,42,99999,15938.584888062906,6.146422994788736,0.017180020222440362,6.129242974566296,0.0,9.001814760267735e-05,0.0,0.0,0.0,0.0,0.015190016711130738,1,1.0,0.91875,0.78875
1665,CrackIVF,16,26624,16,16000,100,10,42,99999,15941.994009073824,3.40912101091817,0.018270016880705953,3.3908509940374643,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.016299978597089648,1,1.0,0.8625,0.8075
1666,CrackIVF,16,26640,16,16000,100,10,42,99999,15945.20983909024,3.215830016415566,0.01723901368677616,3.19859100272879,0.0,7.997732609510422e-05,0.0,0.0,0.0,0.0,0.01536999479867518,1,1.0,0.9625,0.89
1667,CrackIVF,16,26656,16,16000,100,10,42,99999,15948.580960102845,3.3711210126057267,0.019789993530139327,3.3513310190755874,0.0,9.001814760267735e-05,0.0,0.0,0.0,0.0,0.01797001459635794,1,1.0,0.9125,0.87875
1668,CrackIVF,16,26672,16,16000,100,10,42,99999,15952.78626808431,4.205307981465012,0.017589976778253913,4.187718004686758,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.015650002751499414,1,0.9375,0.83125,0.69875
1669,CrackIVF,16,26688,16,16000,100,10,42,99999,15956.22491807444,3.438649990130216,0.017309008399024606,3.4213409817311913,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.01523099490441382,1,0.9375,0.8625,0.829375
1670,CrackIVF,16,26704,16,16000,100,10,42,99999,15959.340320085175,3.1154020107351243,0.017740007024258375,3.097662003710866,0.0,0.00011999509297311306,0.0,0.0,0.0,0.0,0.015659985365346074,1,0.9375,0.85,0.775
1671,CrackIVF,16,26720,16,16000,100,10,42,99999,15962.68032109947,3.340001014294103,0.016439997125416994,3.323561017168686,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.014569988707080483,1,1.0,0.91875,0.8125
1672,CrackIVF,16,26736,16,16000,100,10,42,99999,15966.65220009163,3.971878992160782,0.02248998498544097,3.9493890071753412,0.0,0.00015998375602066517,0.0,0.0,0.0,0.0,0.020000006770715117,1,0.875,0.8875,0.7625
1673,CrackIVF,16,26752,16,16000,100,10,42,99999,15969.600482087117,2.948281995486468,0.016409001545980573,2.9318729939404875,0.0,9.097857400774956e-05,0.0,0.0,0.0,0.0,0.01465101377107203,1,0.875,0.95625,0.864375
1674,CrackIVF,16,26768,16,16000,100,10,42,99999,15972.661274077836,3.0607919907197356,0.01645999145694077,3.044331999262795,0.0,0.000100000761449337,0.0,0.0,0.0,0.0,0.014599994756281376,1,0.9375,0.875,0.806875
1675,CrackIVF,16,26784,16,16000,100,10,42,99999,15977.296862081857,4.635588004020974,0.018219987396150827,4.617368016624823,0.0,8.998904377222061e-05,0.0,0.0,0.0,0.0,0.01628999598324299,1,1.0,0.925,0.799375
1676,CrackIVF,16,26800,16,16000,100,10,42,99999,15980.566102080047,3.2692399981897324,0.020029983716085553,3.249210014473647,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.01794000854715705,1,1.0,0.89375,0.8225
1677,CrackIVF,16,26816,16,16000,100,10,42,99999,15984.45840110071,3.892299020662904,0.02069000038318336,3.8716090202797204,0.0,0.0001100124791264534,0.0,0.0,0.0,0.0,0.018300022929906845,1,0.9375,0.89375,0.80875
