batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
23,CrackIVF,16,352,16,468,100,10,42,99999,9788.138346048072,339.5961170026567,335.5741970008239,4.021920001832768,0.15736001660116017,0.00015099067240953445,120.95810999744572,212.74163099587895,4.3993599829263985,15.199642977677286,1.5744169941172004,1,0.9375,0.83125,0.8025
24,CrackIVF,16,368,16,484,100,10,42,99999,10108.575569029199,320.437222981127,315.57215499924496,4.865067981882021,0.16485000378452241,0.00014901161193847656,99.3841020099353,214.2824969778303,4.072530020494014,17.589127994142473,1.5969660016708076,1,0.9375,0.875,0.833125
25,CrackIVF,16,384,16,500,100,10,42,99999,10435.47462602146,326.89905699226074,322.7030269918032,4.19603000045754,0.15684898244217038,0.0001500011421740055,92.51074900384992,228.27077299007215,3.962440008763224,14.153595984680578,1.6270070045720786,1,0.9375,0.875,0.849375
26,CrackIVF,16,400,16,516,100,10,42,99999,10780.101782031124,344.62715600966476,327.28282699827105,17.34432901139371,0.16930000856518745,0.0001600128598511219,99.48177100159228,225.8422200102359,3.962379996664822,18.592206004541367,1.6459560138173401,1,0.75,0.76875,0.7425
27,CrackIVF,16,416,16,532,100,10,42,99999,11138.658414041856,358.55663201073185,353.8691330177244,4.687498993007466,0.1661489950492978,0.0001500011421740055,99.48956198059022,252.40081598167308,3.734491008799523,25.762338016647846,1.6783259925432503,1,0.875,0.89375,0.824375
28,CrackIVF,16,432,16,548,100,10,42,99999,11473.089914041338,334.4314999994822,330.4461700026877,3.985329996794462,0.16550999134778976,0.00013998942449688911,100.56666898890398,227.83067499403842,3.905140998540446,15.869310998823494,1.7416449845768511,1,0.875,0.95,0.875
29,CrackIVF,16,448,16,564,100,10,42,99999,11843.22598806466,370.13607402332127,354.1665430238936,15.969530999427661,0.161980016855523,0.00015998375602066517,138.01468999008648,214.27841699915007,4.87103799241595,17.540947999805212,1.579436007887125,1,1.0,0.94375,0.891875
30,CrackIVF,16,464,16,580,100,10,42,99999,12230.282432079548,387.05644401488826,364.5233470015228,22.533097013365477,0.16456001321785152,0.00013998942449688911,142.2472689882852,220.24602300371043,5.0875980232376605,17.236348998267204,1.7213359824381769,1,0.875,0.9375,0.915
31,CrackIVF,16,480,16,596,100,10,42,99999,12578.669488080777,348.3870560012292,341.03923398652114,7.347822014708072,0.17196001135744154,0.00018998980522155762,128.51716199656948,210.4785669944249,4.55219901050441,17.169939004816115,1.7295659927185625,1,1.0,0.96875,0.945625
32,CrackIVF,16,496,16,612,100,10,42,99999,12921.581497066654,342.91200898587704,337.63170198653825,5.280306999338791,0.1701989967841655,0.00015998375602066517,122.1548379980959,213.3917990140617,4.38795902300626,15.612523013260216,1.751176023390144,1,0.875,0.925,0.884375
33,CrackIVF,16,512,16,628,100,10,42,99999,13268.678266060306,347.0967689936515,338.8909389905166,8.205830003134906,0.19211898325011134,0.0002500019036233425,111.32267297944054,225.4901800188236,4.703799000708386,19.829752010991797,1.736336009344086,1,1.0,0.96875,0.938125
34,CrackIVF,16,528,16,644,100,10,42,99999,13620.408314076485,351.73004801617935,345.0488139933441,6.68123402283527,0.17769902478903532,0.00013998942449688911,120.45922200195491,222.46403698227368,4.617288999725133,17.925575986737385,1.790996000636369,1,1.0,0.9375,0.923125
35,CrackIVF,16,544,16,660,100,10,42,99999,13995.800985081587,375.3926710051019,367.74355900706723,7.649111998034641,0.20457900245673954,0.00023999018594622612,139.23498598160222,226.42757798894309,4.9199679924640805,13.991676998557523,1.7311660049017519,1,1.0,0.975,0.936875
36,CrackIVF,16,560,16,676,100,10,42,99999,14369.826300098794,374.0253150172066,365.12844602111727,8.896868996089324,0.18716900376603007,0.0001500011421740055,141.2594830035232,221.844649000559,4.941838007653132,16.243721009232104,1.6860459872987121,1,1.0,0.9375,0.881875
37,CrackIVF,16,576,16,692,100,10,42,99999,14752.927653113147,383.10135301435366,376.26722001004964,6.834133004304022,0.18342997645959258,0.00014001852832734585,140.18071501050144,234.0544690086972,5.02376799704507,16.58950001001358,1.694595004664734,1,0.9375,0.9,0.8625
38,CrackIVF,16,592,16,708,100,10,42,99999,15149.72200311604,396.7943500028923,388.56794001185335,8.226409991038963,0.19362001330591738,0.00023999018594622612,156.9099250191357,227.65731500112452,5.57365600252524,15.850021998630837,3.669391997391358,1,1.0,0.94375,0.915625
39,CrackIVF,16,608,16,724,100,10,42,99999,15506.836089101853,357.1140859858133,348.08656698442064,9.027519001392648,0.19197899382561445,0.000200001522898674,126.18435799959116,219.87981398706324,4.512579005677253,18.523566017393023,1.6911160200834274,1,0.9375,0.9125,0.886875
40,CrackIVF,16,624,16,740,100,10,42,99999,15856.200383102987,349.3642940011341,343.2736090035178,6.090684997616336,0.1789989764802158,0.00012898817658424377,113.9006270095706,227.37464599777013,4.271970014087856,17.10132000152953,1.671946985879913,1,1.0,0.9625,0.900625
41,CrackIVF,16,640,16,756,100,10,42,99999,16241.485861100955,385.285477997968,379.24610197660513,6.039376021362841,0.18693902529776096,0.00022997846826910973,150.42525000171736,226.7451870138757,5.291086999932304,18.318907008506358,1.7352760187350214,1,1.0,0.9,0.8825
42,CrackIVF,16,656,16,772,100,10,42,99999,16605.634099105373,364.1482380044181,356.1124680272769,8.035769977141172,0.20787000539712608,0.00013000681065022945,135.46658598352224,218.5103659867309,5.091166996862739,15.262722998159006,1.757694990374148,1,1.0,0.96875,0.93125
43,CrackIVF,16,672,16,788,100,10,42,99999,16963.832622102927,358.1985229975544,352.36936699948274,5.829155998071656,0.17866899725049734,0.00013998942449688911,116.59800098277628,233.72021099203266,4.300770000554621,13.124917983077466,1.7247060022782534,1,1.0,0.9375,0.89875
44,CrackIVF,16,688,16,804,100,10,42,99999,17407.671179127647,443.8385570247192,437.99396202666685,5.844594998052344,0.18471002113074064,0.0001600128598511219,133.58659998630174,302.45032598031685,4.64425899554044,18.571615975815803,1.637354987906292,1,1.0,0.975,0.935
45,CrackIVF,16,704,16,820,100,10,42,99999,17790.86404212285,383.1928629952017,375.6328909948934,7.559972000308335,0.19478000467643142,0.00017997808754444122,131.44609599839896,242.0967899961397,4.579358996124938,21.291010023560375,1.7563659930601716,1,1.0,0.98125,0.93875
46,CrackIVF,16,720,16,836,100,10,42,99999,18175.041093112668,384.1770509898197,376.9448579987511,7.232192991068587,0.21455000387504697,0.00014001852832734585,126.41073699342087,248.36064499686472,4.601329012075439,15.856862009968609,1.8017260008491576,1,1.0,0.925,0.87
47,CrackIVF,16,736,16,852,100,10,42,99999,18529.387955117272,354.3468620046042,344.1474059945904,10.199456010013819,0.18554998678155243,0.0001500011421740055,115.1927640021313,226.82441701181233,4.533748986432329,13.906976993894204,1.794765004888177,1,0.8125,0.91875,0.890625
48,CrackIVF,16,752,16,868,100,10,42,99999,18901.231566123897,371.843611006625,364.7492180170957,7.094392989529297,0.16836001304909587,0.00015099067240953445,115.32387399347499,247.4780579796061,4.48624900309369,18.1710270117037,1.632747007533908,1,1.0,0.91875,0.84375
49,CrackIVF,16,768,16,884,100,10,42,99999,19251.506588130724,350.2750220068265,343.8102279906161,6.464794016210362,0.21028998889960349,0.00017997808754444122,112.23825099295937,229.48955101310275,4.394250019686297,15.891461982391775,1.718475978123024,1,0.9375,0.96875,0.898125
50,CrackIVF,16,784,16,900,100,10,42,99999,19620.960283151362,369.4536950206384,363.04129101336,6.412404007278383,0.2232489932794124,0.00016999547369778156,124.71400201320648,236.2188539991621,4.774858010932803,19.32982399011962,1.7405760008841753,1,1.0,0.9375,0.874375
51,CrackIVF,16,800,16,916,100,10,42,99999,19975.07402615156,354.11374300019816,345.3177440096624,8.795998990535736,0.21569000091403723,0.00021999585442245007,106.48705501807854,236.72775400336832,4.493129003094509,15.378084004623815,1.7383460071869195,1,1.0,0.975,0.9225
52,CrackIVF,16,816,16,932,100,10,42,99999,20324.733899149578,349.6598729980178,344.483714987291,5.176158010726795,0.19509901176206768,0.00015998375602066517,108.29171098885126,234.1251990001183,4.359048994956538,14.619235007558018,1.7305959772784263,1,0.9375,0.9125,0.854375
53,CrackIVF,16,832,16,948,100,10,42,99999,20654.53883013106,329.80493098148145,324.2440939939115,5.560836987569928,0.21712901070713997,0.00020998413674533367,95.56758200051263,226.61361799691804,4.1635099914856255,13.946127000963315,1.6979459905996919,1,0.875,0.88125,0.85
54,CrackIVF,16,848,16,964,100,10,42,99999,21015.783445123816,361.2446149927564,355.00842999317683,6.236184999579564,0.19841900211758912,0.00021100277081131935,117.9948780045379,234.9154380208347,4.465409991098568,18.19173601688817,1.7558450053911656,1,0.8125,0.88125,0.88625
55,CrackIVF,16,864,16,980,100,10,42,99999,21360.891169140814,345.10772401699796,339.78294700500555,5.32477701199241,0.19792999955825508,0.00014001852832734585,110.56379499495961,227.26076599792577,4.419559001689777,16.688919975422323,1.6095060273073614,1,0.875,0.8875,0.814375
56,CrackIVF,16,880,16,996,100,10,42,99999,21690.31251114211,329.4213420012966,322.3542890045792,7.067052996717393,0.19544002134352922,0.00024001928977668285,96.92616801476106,223.39189500780776,4.096060001756996,12.912548991153017,1.698225998552516,1,0.9375,0.94375,0.88125
57,CrackIVF,16,896,16,1012,100,10,42,99999,22021.314999146853,331.0024880047422,324.98619199031964,6.016296014422551,0.20144900190643966,0.00018998980522155762,94.14285499951802,228.86266201385297,4.081560007762164,11.985221004579216,1.6323960153385997,1,0.9375,0.9,0.875
58,CrackIVF,16,912,16,1028,100,10,42,99999,22373.595966142602,352.2809669957496,347.25172899197787,5.029238003771752,0.26651000371202826,0.00016900594346225262,106.3793049834203,238.73782900045626,4.266539996024221,12.31779099907726,1.710556010948494,1,1.0,0.91875,0.87125
59,CrackIVF,16,928,16,1044,100,10,42,99999,22754.750154155772,381.1541880131699,376.45740900188684,4.69677901128307,0.24655897868797183,0.00018998980522155762,139.40894597908482,233.6917509965133,5.7651759998407215,16.013151995139197,2.956652984721586,1,0.9375,0.89375,0.8725
60,CrackIVF,16,944,16,1060,100,10,42,99999,23097.578283166513,342.82812901074067,337.6263809914235,5.201748019317165,0.22119897766970098,0.0001910084392875433,107.40899300435558,228.122133994475,4.465940000955015,15.307663998100907,1.7313459829892963,1,1.0,0.875,0.826875
61,CrackIVF,16,960,16,1076,100,10,42,99999,23440.278933179798,342.70065001328476,337.21156301908195,5.4890869942028075,0.19030901603400707,0.00015998375602066517,101.5991670137737,233.53175100055523,4.348549991846085,11.351344001013786,1.7506660078652203,1,0.8125,0.83125,0.843125
62,CrackIVF,16,976,16,1092,100,10,42,99999,23789.30337820202,349.0244450222235,344.73353502107784,4.290910001145676,0.215039006434381,0.00013998942449688911,101.64619699935429,241.02840400882997,4.356078978162259,14.860975003102794,1.7008860013447702,1,0.9375,0.9375,0.928125
63,CrackIVF,16,992,16,1108,100,10,42,99999,24150.18823518767,360.8848569856491,355.6654889835045,5.21936800214462,0.21364999702200294,0.0001500011421740055,100.12553099659272,253.5805630031973,4.029470001114532,17.146108992164955,1.6084460075944662,1,1.0,0.89375,0.8125
64,CrackIVF,16,1008,16,1124,100,10,42,99999,24526.203415181953,376.01517999428324,370.6285529769957,5.3866270172875375,0.2445989812258631,0.0001500011421740055,135.32255598693155,233.27731198514812,4.518329020356759,16.096692008432,1.6412660188507289,1,1.0,0.9,0.8425
65,CrackIVF,16,1024,16,1140,100,10,42,99999,24840.971492172685,314.76807699073106,310.2109979954548,4.5570789952762425,0.404328980948776,0.0001500011421740055,69.88338302471675,238.15503000514582,3.6484019947238266,13.396918016951531,1.61878700600937,1,1.0,0.9375,0.854375
66,CrackIVF,16,1040,16,1156,100,10,42,99999,25179.170853167307,338.1993609946221,334.02664097957313,4.172720015048981,0.33873901702463627,0.00021999585442245007,98.21975501836278,233.562120993156,3.840410994598642,12.526209990028292,1.7614259850233793,1,0.8125,0.83125,0.840625
67,CrackIVF,16,1056,16,1172,100,10,42,99999,25488.630582171027,309.45972900372,305.0926490104757,4.3670799932442605,0.2028800081461668,0.00023999018594622612,70.05860100616701,233.0795930174645,3.7142609944567084,19.40983399981633,1.5976160066202283,1,0.875,0.9125,0.853125
68,CrackIVF,16,1072,16,1188,100,10,42,99999,25844.129751174478,355.49916900345124,350.7037810049951,4.795387998456135,0.21042997832410038,0.00013000681065022945,108.8839790027123,239.74670600728132,4.306419024942443,23.140564997447655,1.7139359842985868,1,0.8125,0.875,0.85
69,CrackIVF,16,1088,16,1204,100,10,42,99999,26209.13530717371,365.00555599923246,360.05697801010683,4.948577989125624,0.2228490193374455,0.00015998375602066517,121.9079990114551,236.14313500002027,4.485430021304637,18.700565997278318,1.6347560158465058,1,0.9375,0.91875,0.85125
70,CrackIVF,16,1104,16,1220,100,10,42,99999,26556.80947517976,347.67416800605133,344.09756600507535,3.5766020009759814,0.22231898037716746,0.0001500011421740055,97.9350559937302,244.11580499145202,3.8532800099346787,12.96133900177665,1.6777059936430305,1,0.9375,0.875,0.833125
71,CrackIVF,16,1120,16,1236,100,10,42,99999,26883.24902416207,326.4395489823073,321.2288909999188,5.210657982388511,0.23612898075953126,0.0001910084392875433,87.21139098634012,231.9350749894511,3.8410910055972636,12.208820990053937,1.7046649882104248,1,0.875,0.9,0.854375
72,CrackIVF,16,1136,16,1252,100,10,42,99999,27237.3533671489,354.1043429868296,349.90953298984095,4.194809996988624,0.23378999321721494,0.0001600128598511219,75.85796699277125,271.99136998387985,3.755940997507423,14.814014983130619,1.6837959992699325,1,0.9375,0.84375,0.82125
73,CrackIVF,16,1152,16,1268,100,10,42,99999,27560.022455145372,322.66908799647354,317.7000299911015,4.969058005372062,0.39555897819809616,0.00013998942449688911,86.53600298566744,228.9592220040504,3.5739410086534917,11.670172010781243,1.6627860022708774,1,0.875,0.81875,0.793125
74,CrackIVF,16,1168,16,1284,100,10,42,99999,27896.639800135745,336.61734499037266,331.8295259959996,4.787818994373083,0.23477899958379567,0.00016999547369778156,81.75157400546595,247.9651570029091,3.4655719937290996,10.408055008156225,1.7281460168305784,1,0.8125,0.91875,0.868125
75,CrackIVF,16,1184,16,1300,100,10,42,99999,28288.228172139497,391.58837200375274,379.9680000229273,11.620371980825439,0.22370897931978106,0.0001600128598511219,89.39372599706985,288.46504000830464,3.935050015570596,11.059304000809789,1.7427060229238123,1,0.875,0.9125,0.843125
76,CrackIVF,16,1200,16,1316,100,10,42,99999,28618.168393120868,329.94022098137066,325.1900619943626,4.750158987008035,0.23169899941422045,0.0001500011421740055,86.28523399238475,236.91449299803935,3.778671001782641,14.029517013113946,1.614665990928188,1,0.875,0.90625,0.829375
77,CrackIVF,16,1216,16,1332,100,10,42,99999,28969.499662111048,351.3312689901795,346.20316099608317,5.128107994096354,0.2251800033263862,0.0001510197762399912,101.68382700067014,242.39935900550336,4.06992100761272,13.357076997635886,1.7519760003779083,1,1.0,0.9125,0.861875
78,CrackIVF,16,1232,16,1348,100,10,42,99999,29346.315530128777,376.8158680177294,371.79423100315034,5.021637014579028,0.2620000159367919,0.00014898250810801983,97.70898599526845,271.9888790161349,3.744041023310274,23.247493983944878,1.6792049864307046,1,1.0,0.88125,0.830625
79,CrackIVF,16,1248,16,1364,100,10,42,99999,29687.19371414045,340.8781840116717,337.1417529997416,3.736431011930108,0.2530690107960254,0.0001500011421740055,96.75398899707943,238.22316998848692,4.005021008197218,12.877498986199498,1.7602360167074949,1,1.0,0.95,0.875625
80,CrackIVF,16,1264,16,1380,100,10,42,99999,30025.741544144694,338.54783000424504,332.5108139833901,6.037016020854935,0.430108979344368,0.0001200241968035698,93.96888499031775,235.86332498234697,4.048790025990456,12.81020900933072,2.0499249803833663,1,0.875,0.8875,0.828125
81,CrackIVF,16,1280,16,1396,100,10,42,99999,30354.72962615313,328.9880820084363,324.5339329878334,4.454149020602927,0.26171901845373213,0.0001510197762399912,89.4030460040085,232.99641199992038,3.7164509994909167,12.022811017232016,1.7235359991900623,1,0.8125,0.86875,0.85375
82,CrackIVF,16,1296,16,1412,100,10,42,99999,30694.3649831519,339.63535699876957,335.0524179986678,4.58293900010176,0.22604898549616337,0.00016999547369778156,94.8012930166442,238.19595001987182,3.8135310169309378,14.925955008948222,1.6757659905124456,1,1.0,0.85625,0.8125
83,CrackIVF,16,1312,16,1428,100,10,42,99999,31055.167760147015,360.802776995115,356.5312169957906,4.271559999324381,0.23927001166157424,0.00016999547369778156,109.19557901797816,245.25317302322946,4.229550017043948,15.485263982554898,1.695756014669314,1,0.9375,0.86875,0.86
84,CrackIVF,16,1328,16,1444,100,10,42,99999,31388.587962137535,333.4202019905206,328.61676401807927,4.803437972441316,0.24818899692036211,0.0001500011421740055,94.08981600427069,232.4299939791672,3.8304499757941812,14.555785019183531,1.6843460034579039,1,0.8125,0.90625,0.810625
85,CrackIVF,16,1344,16,1460,100,10,42,99999,31720.485788129736,331.8978259922005,328.44402399496175,3.45380199723877,0.2688189852051437,0.00016999547369778156,93.47565600182861,232.8777429938782,3.7490309914574027,13.16159899579361,1.6757959965616465,1,1.0,0.84375,0.8175
86,CrackIVF,16,1360,16,1476,100,10,42,99999,32074.82375012478,354.33796199504286,350.48183100298047,3.85613099206239,0.2585100010037422,0.00015998375602066517,98.81994299939834,249.4877729914151,3.8797910092398524,16.57170001999475,1.7708659870550036,1,0.8125,0.8375,0.81375
87,CrackIVF,16,1376,16,1492,100,10,42,99999,32392.306030116742,317.4822799919639,314.1483880172018,3.333891974762082,0.2592899836599827,0.00017101410776376724,87.66836000722833,224.38583298935555,3.6074609961360693,11.759491986595094,1.6929450212046504,1,0.9375,0.90625,0.84
88,CrackIVF,16,1392,16,1508,100,10,42,99999,32727.065280108945,334.75924999220297,328.779214003589,5.980035988613963,0.2756600151769817,0.0001500011421740055,86.78098302334547,239.85171699314378,3.8024309906177223,12.052081001456827,1.7191859951708466,1,1.0,0.8875,0.85125
89,CrackIVF,16,1408,16,1524,100,10,42,99999,33055.88939311565,328.82411300670356,324.75275298929773,4.071360017405823,0.24427901371382177,0.00018998980522155762,84.52689801924862,238.08198102051392,3.576491988496855,18.996673985384405,1.7576559912413359,1,0.9375,0.875,0.800625
90,CrackIVF,16,1424,16,1540,100,10,42,99999,33375.5648281076,319.67543499195017,315.8730549912434,3.802380000706762,0.4674689844250679,0.00023000757209956646,85.11921699391678,228.47997301141731,3.6761219962500036,11.5681629977189,1.6584359982516617,1,0.875,0.8125,0.785625
91,CrackIVF,16,1440,16,1556,100,10,42,99999,33721.42892010743,345.8640919998288,340.6453549978323,5.218737001996487,0.2567499759607017,0.00013000681065022945,92.50735800014809,246.0304310079664,3.8746909995097667,14.957534993300214,1.7011860036291182,1,0.9375,0.8875,0.83375
92,CrackIVF,16,1456,16,1572,100,10,42,99999,34048.56086711516,327.13194700772874,323.7700950121507,3.3618519955780357,0.26259900187142193,0.00013998942449688911,86.2021140055731,235.39553699083626,3.449542011367157,12.13145101792179,1.7552360077388585,1,0.9375,0.8625,0.80875
93,CrackIVF,16,1472,16,1588,100,10,42,99999,34371.334464114625,322.7735969994683,318.95193600212224,3.8216609973460436,0.4811389953829348,0.00016999547369778156,84.56163702066988,232.08652398898266,3.4783619921654463,11.451922997366637,1.6814359987620264,1,0.9375,0.88125,0.8275
94,CrackIVF,16,1488,16,1604,100,10,42,99999,34666.06453910936,294.7300749947317,290.7344250124879,3.9956499822437763,0.28693999047391117,0.00015998375602066517,51.890825998270884,236.754662997555,2.6941839896608144,9.888137021334842,1.6528460255358368,1,0.875,0.83125,0.795625
95,CrackIVF,16,1504,16,1620,100,10,42,99999,34993.13783610705,327.07329699769616,322.6642579829786,4.409039014717564,0.4937790217809379,0.0001500011421740055,81.9505839899648,238.38038998655975,3.4335830132476985,11.69238201691769,1.6883259813766927,1,0.9375,0.8875,0.826875
96,CrackIVF,16,1520,16,1636,100,10,42,99999,35307.54963311483,314.41179700777866,310.9935050015338,3.418292006244883,0.2902990090660751,0.0001600128598511219,75.26288001099601,233.5890220128931,3.4745320153888315,11.567242007004097,1.696305989753455,1,0.8125,0.8875,0.83125
97,CrackIVF,16,1536,16,1652,100,10,42,99999,35666.15052512498,358.6008920101449,354.6118810190819,3.989010991062969,0.27149898232892156,0.0001600128598511219,90.26292400085367,262.1964019781444,3.5361409827601165,11.19483300135471,1.7183560121338814,1,0.9375,0.80625,0.77
98,CrackIVF,16,1552,16,1668,100,10,42,99999,36042.191594140604,376.0410690156277,371.7746600159444,4.266408999683335,0.5288390093483031,0.00023999018594622612,117.33925901353359,250.68597099743783,5.027998995501548,11.791702010668814,3.0767529970034957,1,0.875,0.8875,0.829375
99,CrackIVF,16,1568,16,1684,100,10,42,99999,36382.65092013171,340.4593259911053,336.5221649874002,3.937161003705114,0.26784901274368167,0.0001500011421740055,83.23309099068865,251.10771899926476,3.5635509993880987,10.300285997800529,1.7673360125627369,1,0.6875,0.7875,0.7625
