dataset_name,skew,seed,nruns,index_name,nlist,cracks_history,nprobe,niter,add_time,train_time,total_build_time,cracking_overhead_time,total_search_time,total_time,10th_search_time_ms,25th_search_time_ms,median_search_time_ms,mean_search_time_ms,75th_search_time_ms,90th_search_time_ms,99th_search_time_ms,std_search_time_ms,CV_search_time_ms,QPS,recall_1,recall_10,recall_100,nthreads,batch_size,total_num_queries,run_date,cmd
SIFT1M,default,42,1,CrackIVF,100,"[100, 1920, 8247, 12693, 15443]",99999,10,0.36543881898978725,0.18072158101131208,27.432490531529766,27.978650931530865,97.91130673477892,125.34379726630868,1.2710249808151275,1.3238927494967356,1.4034899941179901,1.5665809077564627,1.5275549958460033,1.7916459968546405,4.697322683932739,0.8184836931527778,52.246499947771454,10213.325032100625,0.96662,0.9326722,0.85045326,16,16,1000000,2025-02-27 08:25:15,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname SIFT1M --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
