dataset_name,skew,seed,nruns,index_name,nlist,cracks_history,nprobe,niter,add_time,train_time,total_build_time,cracking_overhead_time,total_search_time,total_time,10th_search_time_ms,25th_search_time_ms,median_search_time_ms,mean_search_time_ms,75th_search_time_ms,90th_search_time_ms,99th_search_time_ms,std_search_time_ms,CV_search_time_ms,QPS,recall_1,recall_10,recall_100,nthreads,batch_size,total_num_queries,run_date,cmd
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",1,10,,,,,0.22485741233685985,,0.06356200901791453,0.0667999847792089,0.07065001409500837,0.07195437194779515,0.07460999768227339,0.07876598974689841,0.10775615810416618,0.019756148194619516,27.45649452538219,222363.13884594024,0.2964,0.280804,0.1287076,16,16,50000,2025-02-27 11:04:28,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",2,10,,,,,0.24568977041053586,,0.07101998198777437,0.07407998782582581,0.0775099906604737,0.07862072653137148,0.08137000259011984,0.08549999911338091,0.10984297841787313,0.014698485068664826,18.69543276581118,203508.67647624234,0.45064,0.442834,0.2448738,16,16,50000,2025-02-27 11:04:30,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",4,10,,,,,0.2535259744618088,,0.07364400080405176,0.07619999814778566,0.07976000779308379,0.08112831182777881,0.08357901242561638,0.08849957957863808,0.11389039689674972,0.01654074507567585,20.3883757753877,197218.45111192742,0.60984,0.610924,0.4252964,16,16,50000,2025-02-27 11:04:33,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",8,10,,,,,0.26179076283006,,0.07671799976378679,0.07901000208221376,0.08182000601664186,0.0837730441056192,0.08538999827578664,0.09038999560289085,0.12612125487066783,0.015071915354410624,17.991366453639056,190992.22394052622,0.75942,0.757108,0.6218808,16,16,50000,2025-02-27 11:04:35,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",16,10,,,,,0.3255315699498169,,0.09394199587404728,0.09724899427965283,0.1012599968817085,0.10417010238394141,0.1056100009009242,0.1126479939557612,0.15916361007839422,0.02313342068039465,22.207351390643193,153594.93399582678,0.87214,0.86649,0.7823532,16,16,50000,2025-02-27 11:04:38,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",32,10,,,,,0.37283625538111664,,0.10889759287238121,0.11185900075361133,0.1155800127889961,0.11930760172195733,0.12010999489575624,0.1275140093639493,0.19656366319395543,0.02925708021108891,24.52239403761684,134107.1295464266,0.94272,0.937124,0.8901354,16,16,50000,2025-02-27 11:04:41,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",64,10,,,,,0.4838933995633852,,0.14078400563448668,0.1454399898648262,0.15099000302143395,0.15484588786028325,0.1581599935889244,0.16640599351376295,0.240199759136885,0.03465266770255993,22.378810429778333,103328.54311531171,0.97838,0.974548,0.9525488,16,16,50000,2025-02-27 11:04:43,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",128,10,,,,,0.6160732398566324,,0.17189339851029217,0.17831000150181353,0.18690899014472961,0.19714343675412238,0.19942899234592915,0.2227536111604422,0.2975840377621352,0.0975559325339212,49.48474782632156,81159.1816772233,0.9902,0.989028,0.9807686,16,16,50000,2025-02-27 11:04:46,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
lastfm-64-dot,default,42,1,CrackIVF-END,1255,"[100, 1255]",256,10,,,,,1.0316920061886776,,0.2858593943528831,0.3006100014317781,0.3245690022595227,0.3301414419803768,0.3503889893181622,0.3752669843379408,0.45351019594818304,0.048445159600227654,14.674061914077171,48464.07619722888,0.99388,0.993922,0.9912386,16,16,50000,2025-02-27 11:04:50,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname lastfm-64-dot --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc None --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
