dataset_name,skew,seed,nruns,index_name,nlist,cracks_history,nprobe,niter,add_time,train_time,total_build_time,cracking_overhead_time,total_search_time,total_time,10th_search_time_ms,25th_search_time_ms,median_search_time_ms,mean_search_time_ms,75th_search_time_ms,90th_search_time_ms,99th_search_time_ms,std_search_time_ms,CV_search_time_ms,QPS,recall_1,recall_10,recall_100,nthreads,batch_size,total_num_queries,run_date,cmd
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",1,10,,,,,0.09047973220003769,,0.1073886058293283,0.11247998918406665,0.12526000500656664,0.1447675715200603,0.15447998885065317,0.19043199717998505,0.22910501924343402,0.1283826150472348,88.68188759348287,110521.9893654353,0.8362,0.6812,0.353997,16,16,10000,2025-02-27 11:16:03,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",2,10,,,,,0.08516204528859816,,0.11156000546179712,0.11560000712051988,0.12075999984517694,0.13625927246175706,0.15374101349152625,0.17460198723711073,0.2343627903610468,0.04608642836142918,33.822599760587984,117423.20145214784,0.8701,0.73833,0.430936,16,16,10000,2025-02-27 11:16:03,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",4,10,,,,,0.0936659739818424,,0.12259401264600456,0.12824998702853918,0.13621000107377768,0.14986555837094784,0.16061001224443316,0.19666259177029133,0.25379799306392653,0.04094867608888962,27.32360692743912,106762.3553665128,0.8958,0.78923,0.51909,16,16,10000,2025-02-27 11:16:04,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",8,10,,,,,0.10972188125015236,,0.1357999979518354,0.1407999952789396,0.1479299971833825,0.1755550100002438,0.16594998305663466,0.23403059458360076,0.4190686414949596,0.18611868150296312,106.01729993504864,91139.52373092504,0.9174,0.83782,0.616347,16,16,10000,2025-02-27 11:16:05,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",16,10,,,,,0.11735713988309726,,0.16674798680469394,0.17201999435201287,0.1797199947759509,0.1877714238129556,0.19024999346584082,0.21309800213202834,0.2925170073285698,0.0377811466343826,20.120818102768105,85209.98390009573,0.9386,0.88129,0.714098,16,16,10000,2025-02-27 11:16:05,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",32,10,,,,,0.15351014738553204,,0.21988999797031283,0.23001999943517148,0.24022001889534295,0.24561623581685127,0.25154001195915043,0.26508060982450843,0.35513582290150225,0.03780625333869953,15.392408084492645,65142.273460825796,0.9556,0.91835,0.801784,16,16,10000,2025-02-27 11:16:06,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",64,10,,,,,0.24475173908285797,,0.3620720061007887,0.3727999865077436,0.3860400174744427,0.39160278253257275,0.3990099939983338,0.4126565996557474,0.5039919621776789,0.05844301976761715,14.924056307683662,40857.728069562814,0.9678,0.94703,0.873483,16,16,10000,2025-02-27 11:16:07,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",128,10,,,,,0.3865437834174372,,0.5693830025848001,0.5866300198249519,0.608270987868309,0.6184700534678995,0.6351310003083199,0.6612930097617209,0.7896911620628088,0.08245090935995121,13.331431149759082,25870.290582841368,0.9777,0.96704,0.926354,16,16,10000,2025-02-27 11:16:07,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",256,10,,,,,0.6742539481492713,,0.9881170059088618,1.027291000355035,1.0667910100892186,1.078806317038834,1.1141910217702389,1.1522690008860081,1.302350421901792,0.15787576027143413,14.634300687521007,14831.207184546032,0.9866,0.98151,0.961087,16,16,10000,2025-02-27 11:16:09,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,10056,"[100, 10056]",512,10,,,,,1.284761409071507,,1.8862100143451244,1.9513510051183403,2.0468220172915608,2.0556182545144113,2.1492019877769053,2.231670409673825,2.3708014434669167,0.15943934640788984,7.756272160832384,7783.546368525319,0.9925,0.99099,0.982413,16,16,10000,2025-02-27 11:16:10,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_32 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
