dataset_name,skew,seed,nruns,index_name,nlist,cracks_history,nprobe,niter,add_time,train_time,total_build_time,cracking_overhead_time,total_search_time,total_time,10th_search_time_ms,25th_search_time_ms,median_search_time_ms,mean_search_time_ms,75th_search_time_ms,90th_search_time_ms,99th_search_time_ms,std_search_time_ms,CV_search_time_ms,QPS,recall_1,recall_10,recall_100,nthreads,batch_size,total_num_queries,run_date,cmd
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",1,10,,,,,0.10071816702838987,,0.12987800873816013,0.13630001922138035,0.14581001596525311,0.1611490672454238,0.1571300090290606,0.17417360795661807,0.31537536415271455,0.169393073626095,105.1157642557843,99286.95383407103,0.5026,0.35508,0.164083,16,16,10000,2025-02-27 11:23:10,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",2,10,,,,,0.10916344585712068,,0.1392835984006524,0.14494001516140997,0.15906899352557957,0.17466151337139307,0.189029989996925,0.2188459795434028,0.3532428410835564,0.04630499623054474,26.511276203180316,91605.75613459993,0.8809,0.72779,0.390219,16,16,10000,2025-02-27 11:23:11,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",4,10,,,,,0.10605794604634866,,0.14066360308788717,0.14415901387110353,0.14858998474664986,0.16969271367415786,0.16503999358974397,0.2426634076982737,0.3741246019490062,0.06104102523019448,35.9715063237216,94288.07904341155,0.9095,0.78421,0.480117,16,16,10000,2025-02-27 11:23:11,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",8,10,,,,,0.11629038900719024,,0.15868600457906723,0.1634900108911097,0.17178000416606665,0.1860646224115044,0.18499998259358108,0.2215680142398925,0.34250123077072203,0.04968368980415065,26.70238391383676,85991.62910515073,0.9297,0.8328,0.576392,16,16,10000,2025-02-27 11:23:12,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",16,10,,,,,0.13966205067117698,,0.19523960072547197,0.2031989861279726,0.21155900321900845,0.2234592810738832,0.22282000281848013,0.27899561100639453,0.3572861559223383,0.04527884189601966,20.262681271693943,71601.4117789534,0.945,0.87522,0.674097,16,16,10000,2025-02-27 11:23:12,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",32,10,,,,,0.16367686621379107,,0.23559199762530625,0.2435089845675975,0.2537989930715412,0.2618829859420657,0.26901898672804236,0.28356360853649676,0.3942969918716699,0.04000122809031728,15.274466169087608,61095.98889154087,0.9581,0.91131,0.765234,16,16,10000,2025-02-27 11:23:13,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",64,10,,,,,0.22398981629521586,,0.3242110018618405,0.33387899748049676,0.3472300013527274,0.3583837060723454,0.3625499957706779,0.3853296162560582,0.5261400283779948,0.05120165633342711,14.286825953825941,44644.886831909,0.9679,0.939,0.842281,16,16,10000,2025-02-27 11:23:14,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",128,10,,,,,0.3154922482499387,,0.46896100975573063,0.48394998884759843,0.499539019074291,0.504787597199902,0.5181599990464747,0.5393869942054152,0.6280225899536162,0.04453941221359753,8.823396704012001,31696.49985212257,0.976,0.95984,0.902256,16,16,10000,2025-02-27 11:23:15,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",256,10,,,,,0.5260090933006722,,0.7883489888627082,0.8100589911919087,0.8346980030182749,0.8416145492810756,0.8652679971419275,0.8903139969334006,1.0368492035195231,0.0574625613169554,6.827657787765326,19011.0781873573,0.9834,0.97639,0.945792,16,16,10000,2025-02-27 11:23:16,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-25-angular,default,42,1,CrackIVF-END,16000,"[100, 10099, 16000]",512,10,,,,,0.9312937185750343,,1.3970279949717224,1.4405270048882812,1.4822570083197206,1.490069949720055,1.5364869905170053,1.588334998814389,1.6928322019521147,0.07965890039976307,5.345983952949919,10737.750937803947,0.9901,0.98709,0.973046,16,16,10000,2025-02-27 11:23:17,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-25-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc min_pts_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
