dataset_name,skew,seed,nruns,index_name,nlist,cracks_history,nprobe,niter,add_time,train_time,total_build_time,cracking_overhead_time,total_search_time,total_time,10th_search_time_ms,25th_search_time_ms,median_search_time_ms,mean_search_time_ms,75th_search_time_ms,90th_search_time_ms,99th_search_time_ms,std_search_time_ms,CV_search_time_ms,QPS,recall_1,recall_10,recall_100,nthreads,batch_size,total_num_queries,run_date,cmd
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",1,10,,,,,0.14824446398415603,,0.1995600003283471,0.20611999207176268,0.21671000286005437,0.23719114237464964,0.23171899374574423,0.27599539607763296,0.4421742085833102,0.1968308971651683,82.98408414183896,67456.14460900727,0.5231,0.38347,0.198529,16,16,10000,2025-02-27 08:58:09,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",2,10,,,,,0.13696323201293126,,0.20137999672442675,0.20413997117429972,0.209169986192137,0.21914117122069002,0.2156489936169237,0.22803801111876965,0.39479041122831404,0.039596265832328385,18.06883919245474,73012.29573098756,0.6952,0.54406,0.316059,16,16,10000,2025-02-27 08:58:10,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",4,10,,,,,0.1443185018724762,,0.21231159335002303,0.21559998276643455,0.21940001170150936,0.23090960299596192,0.22665000869892538,0.23764399229548872,0.41850599693134427,0.04424094869840502,19.159423481914995,69291.18491568237,0.7897,0.65709,0.436847,16,16,10000,2025-02-27 08:58:10,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",8,10,,,,,0.15909033911884762,,0.23876599734649062,0.24198900791816413,0.24568001390434802,0.2545445425901562,0.25074899895116687,0.25914740981534123,0.4278985550627112,0.048181148198531025,18.928376035194674,62857.36805507437,0.8458,0.74092,0.546314,16,16,10000,2025-02-27 08:58:11,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",16,10,,,,,0.1955787723127287,,0.29070600285194814,0.2963789738714695,0.30221001361496747,0.3129260357003659,0.31087000388652086,0.32583760330453515,0.47070501721464086,0.048868745305012826,15.616708017164097,51130.29334293034,0.8901,0.80631,0.643958,16,16,10000,2025-02-27 08:58:12,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",32,10,,,,,0.26985896623227745,,0.39299801574088633,0.4072690207976848,0.4218090034555644,0.43177434597164394,0.4394699935801327,0.46525500365532935,0.5990986037068068,0.06023151706689491,13.949767425703083,37056.393343597985,0.923,0.85796,0.72798,16,16,10000,2025-02-27 08:58:12,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",64,10,,,,,0.41231605008943006,,0.6141109857708216,0.6362389831338078,0.65598901710473,0.6597056801430881,0.6796990055590868,0.7039629970677197,0.7804062007926404,0.03998938707677398,6.061701191977066,24253.239712184455,0.9457,0.89884,0.798659,16,16,10000,2025-02-27 08:58:13,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",128,10,,,,,0.67487565492047,,1.0019050096161664,1.032998989103362,1.0729680070653558,1.079801047872752,1.1114689987152815,1.1605569976381958,1.303277026163414,0.08880641999920792,8.224331711305508,14817.544427763421,0.9648,0.93106,0.857739,16,16,10000,2025-02-27 08:58:14,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",256,10,,,,,1.2726273059670348,,1.8710620061028749,1.9292579963803291,1.9977579941041768,2.0362036895472557,2.1197579917497933,2.2306173865217716,2.5789257732685655,0.20448971046683556,10.042694231258528,7857.760047354377,0.9759,0.95478,0.905051,16,16,10000,2025-02-27 08:58:16,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
glove-50-angular,default,42,1,CrackIVF-END,16000,"[100, 1604, 3524, 9124, 9527, 15860, 16000]",512,10,,,,,2.452200757979881,,3.5797039978206158,3.704366012243554,3.8607360038440675,3.9235212127678096,4.090486007044092,4.324939398793504,5.020614165114239,0.3434223732660534,8.75291236220409,4077.9695412205906,0.9851,0.97259,0.941993,16,16,10000,2025-02-27 08:58:19,python run_ours.py --result_path ./results/ --baselines_path ./results/SIFT1M_default_BASELINES/baseline_results.csv --dbname glove-50-angular --skew default --store --target_queries 1000000 --get_qps --clear_results --nruns 1 --seed 42 --nthreads 16 --runid 0 --run_desc 20250227-1M-alpha_0.5-MINPTS_2-Pts2CentThres_64-conv_200-nthread_16 --index_name CrackIVF --topK 100 --niter 10 --nprobe 99999 --nlist 100 --batch_size None --detailed
